network,platform,latitude,longitude,date,sea_water_turbidity 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-23T12:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-23T12:45:00Z,24.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-23T12:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-23T12:45:00Z,22.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-23T13:00:00Z,390.112128 
NERRS,ioos:station:NOAA.NERRS:rkbfuwq,25.9005,-81.5159,2020-06-23T13:00:00Z,6.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-23T13:00:00Z,88.25 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-23T13:00:00Z,1.44 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-23T13:00:00Z,3.31 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-23T13:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-23T13:15:00Z,11.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-23T13:30:00Z,478.835546 
NERRS,ioos:station:NOAA.NERRS:rkbfbwq,25.8922,-81.4770,2020-06-23T13:30:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-23T13:45:00Z,23.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-23T13:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-23T13:45:00Z,22.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-23T14:00:00Z,6.04 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-23T14:00:00Z,1.44 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-23T14:00:00Z,3.24 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-23T14:15:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-23T14:15:00Z,12.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-23T14:30:00Z,456.824011 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-23T14:45:00Z,28.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-23T14:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-23T14:45:00Z,18.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-23T15:00:00Z,1394.854041 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-23T15:00:00Z,88.55 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-23T15:00:00Z,1.49 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-23T15:00:00Z,3.78 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-23T15:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-23T15:15:00Z,11.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-23T15:30:00Z,367.084676 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-23T15:45:00Z,18.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-23T15:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-23T15:45:00Z,19.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-23T16:00:00Z,87.82 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-23T16:00:00Z,1.82 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-23T16:00:00Z,3.44 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-23T16:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-23T16:15:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-23T16:30:00Z,1126.651953 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-23T16:30:00Z,300.372793 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-23T16:45:00Z,26.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-23T16:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-23T16:45:00Z,20.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-23T17:00:00Z,88.85 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-23T17:00:00Z,2.14 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-23T17:00:00Z,3.58 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-23T17:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-23T17:15:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-23T17:30:00Z,1103.285862 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-23T17:30:00Z,353.877755 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-23T17:45:00Z,24.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-23T17:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-23T17:45:00Z,20.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-23T18:00:00Z,88.61 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-23T18:00:00Z,2.42 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-23T18:00:00Z,3.69 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-23T18:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-23T18:15:00Z,7.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-23T18:30:00Z,1085.676634 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-23T18:30:00Z,288.181789 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-23T19:00:00Z,86.96 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-23T19:00:00Z,2.09 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-23T19:00:00Z,3.7 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-23T19:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-23T19:15:00Z,7.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-23T19:30:00Z,1991.874598 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-23T19:30:00Z,248.899665 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-23T19:45:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-23T19:45:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-23T19:45:00Z,16.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-23T20:00:00Z,86.1 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-23T20:00:00Z,1.89 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-23T20:00:00Z,3.55 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-23T20:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-23T20:15:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-23T20:30:00Z,2817.47648 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-23T20:30:00Z,168.642222 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-23T20:45:00Z,26.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-23T20:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-23T20:45:00Z,14.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-23T21:00:00Z,3.33 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-23T21:00:00Z,1.63 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-23T21:00:00Z,3.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-23T21:15:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-23T21:15:00Z,13.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-23T21:30:00Z,1149.002127 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-23T21:30:00Z,203.1834 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-23T21:45:00Z,21.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-23T21:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-23T21:45:00Z,16.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-23T22:00:00Z,77.94 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-23T22:00:00Z,1.61 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-23T22:00:00Z,3.06 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-23T22:15:00Z,54.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-23T22:15:00Z,11.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-23T22:30:00Z,1029.123921 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-23T22:30:00Z,207.924346 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-23T22:45:00Z,23.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-23T22:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-23T22:45:00Z,10.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-23T23:00:00Z,83.41 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-23T23:00:00Z,1.59 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-23T23:00:00Z,2.87 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-23T23:15:00Z,21.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-23T23:15:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-23T23:30:00Z,1024.382975 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-23T23:30:00Z,314.256992 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-23T23:45:00Z,18.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-23T23:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-23T23:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T00:15:00Z,18.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T00:15:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T00:30:00Z,1073.824269 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T00:30:00Z,4534.37621 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-24T00:45:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-24T00:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-24T00:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T01:15:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T01:15:00Z,16.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T01:30:00Z,1184.559222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T01:30:00Z,283.440843 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-24T01:45:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-24T01:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-24T01:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T02:15:00Z,19.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T02:15:00Z,15.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T02:30:00Z,1097.528999 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T02:30:00Z,175.076363 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-24T02:45:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-24T02:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-24T02:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T03:15:00Z,21.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T03:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T03:30:00Z,955.639258 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T03:30:00Z,239.756412 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-24T03:45:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-24T03:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-24T03:45:00Z,7.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-24T04:00:00Z,88.77 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-24T04:00:00Z,1.83 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-24T04:00:00Z,3.43 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T04:15:00Z,23.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T04:15:00Z,13.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T04:30:00Z,1615.985308 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T04:30:00Z,162.885359 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-24T04:45:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-24T04:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-24T04:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T05:15:00Z,26.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T05:15:00Z,1311.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T05:30:00Z,1141.21343 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T05:30:00Z,180.155948 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-24T05:45:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-24T05:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-24T05:45:00Z,5.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-24T06:00:00Z,90.42 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-24T06:00:00Z,1.36 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-24T06:00:00Z,4.37 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T06:15:00Z,18.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T06:15:00Z,12.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T06:30:00Z,781.240173 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T06:30:00Z,203.860678 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-24T06:45:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-24T06:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-24T06:45:00Z,4.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-24T07:00:00Z,3.55 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-24T07:00:00Z,1.52 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-24T07:00:00Z,3.72 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T07:15:00Z,22.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T07:15:00Z,11.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T07:30:00Z,567.220325 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T07:30:00Z,365.052842 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-24T07:45:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-24T07:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-24T07:45:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T08:00:00Z,546.563346 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-24T08:00:00Z,87.68 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-24T08:00:00Z,1.77 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-24T08:00:00Z,3.61 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T08:15:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T08:15:00Z,11.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T08:30:00Z,221.131267 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-24T17:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-24T17:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-24T17:45:00Z,14.0 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-06-24T18:00:00Z,1.63 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T18:15:00Z,25.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T18:15:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T18:30:00Z,369.11651 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T18:30:00Z,356.925506 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-24T19:00:00Z,85.31 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-24T19:00:00Z,2.17 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-06-24T19:00:00Z,1.77 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-24T19:00:00Z,3.4 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T19:15:00Z,18.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T19:15:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T19:30:00Z,607.179727 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T19:30:00Z,372.5029 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-24T19:45:00Z,28.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-24T19:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-24T19:45:00Z,18.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-24T20:00:00Z,91.46 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-24T20:00:00Z,1.95 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-06-24T20:00:00Z,1.92 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-24T20:00:00Z,3.77 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T20:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T20:15:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T20:30:00Z,1123.942841 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T20:30:00Z,536.742815 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-24T20:45:00Z,23.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-24T20:45:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-24T20:45:00Z,14.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-24T21:00:00Z,3.07 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-24T21:00:00Z,1.69 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-06-24T21:00:00Z,1.98 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-24T21:00:00Z,3.25 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T21:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T21:15:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T21:30:00Z,1194.041114 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T21:30:00Z,300.034154 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-24T21:45:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-24T21:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-24T21:45:00Z,14.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-24T22:00:00Z,82.39 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-24T22:00:00Z,1.52 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-06-24T22:00:00Z,1.89 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-24T22:00:00Z,3.06 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T22:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T22:15:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T22:30:00Z,1084.660717 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T22:30:00Z,344.395863 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-24T22:45:00Z,24.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-24T22:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-24T22:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-24T23:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-24T23:15:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-24T23:30:00Z,1123.265563 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-24T23:30:00Z,402.303132 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-24T23:45:00Z,23.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-24T23:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-24T23:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-25T00:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-25T00:15:00Z,13.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-25T00:30:00Z,931.25725 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-25T00:30:00Z,108.025841 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-25T01:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-25T01:15:00Z,11.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-25T01:30:00Z,1080.25841 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-25T01:30:00Z,66.373244 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-06-25T01:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-25T01:45:00Z,10.0 
